ἀκρίβεια	4	1.96E-04
ἀκολουθέω	4	1.96E-04
ἀκέω	4	1.96E-04
ἀδύνατος	4	1.96E-04
ἄφιξις	4	1.96E-04
ἄδικος	4	1.96E-04
ἄγω	4	1.96E-04
ψευδολογία	3	1.47E-04
χωρέω	3	1.47E-04
χρυσός	3	1.47E-04
χρῆσις	3	1.47E-04
χίλιοι	3	1.47E-04
χαρίζομαι	3	1.47E-04
φυλακή	3	1.47E-04
φυγή	3	1.47E-04
φθόνος	3	1.47E-04
ὑπόθεσις	3	1.47E-04
ὑπακούω	3	1.47E-04
ὕλη	3	1.47E-04
τυφλός	3	1.47E-04
τύχη	3	1.47E-04
τύρος	3	1.47E-04
τροφεύς	3	1.47E-04
τρέπω	3	1.47E-04
τίτος	3	1.47E-04
τέμνω	3	1.47E-04
τέλος	3	1.47E-04
ταυτός	3	1.47E-04
τάλαντον	3	1.47E-04
σωκράτης	3	1.47E-04
συντάσσω	3	1.47E-04
συνάπτω	3	1.47E-04
συλλαμβάνω	3	1.47E-04
συγχέω	3	1.47E-04
σύρος	3	1.47E-04
σύν	3	1.47E-04
σύμπας	3	1.47E-04
σύμμετρος	3	1.47E-04
σύμβουλος	3	1.47E-04
σύγκειμαι	3	1.47E-04
σπουδή	3	1.47E-04
σημαίνω	3	1.47E-04
σατράπης	3	1.47E-04
ῥῆμα	3	1.47E-04
ῥάιος	3	1.47E-04
πύθω	3	1.47E-04
πρώιος	3	1.47E-04
προσποιέω	3	1.47E-04
προσεδρεύω	3	1.47E-04
προσέρχομαι	3	1.47E-04
προίστημι	3	1.47E-04
πρόσταγμα	3	1.47E-04
πρόνοια	3	1.47E-04
πρόκειμαι	3	1.47E-04
πρέπω	3	1.47E-04
πορεία	3	1.47E-04
πολιορκέω	3	1.47E-04
ποίησις	3	1.47E-04
πότερος	3	1.47E-04
πόνος	3	1.47E-04
πόθεν	3	1.47E-04
πλίνθον	3	1.47E-04
πλάσμα	3	1.47E-04
πίπτω	3	1.47E-04
πίνω	3	1.47E-04
πῆχυς	3	1.47E-04
περσικός	3	1.47E-04
περιοράω	3	1.47E-04
περιβάλλω	3	1.47E-04
περίβολος	3	1.47E-04
πειθαρχέω	3	1.47E-04
παύω	3	1.47E-04
πατρικός	3	1.47E-04
παρέρχομαι	3	1.47E-04
παρέκβασις	3	1.47E-04
παρατυγχάνω	3	1.47E-04
παρασκευή	3	1.47E-04
παρασκευάζω	3	1.47E-04
παρακολουθέω	3	1.47E-04
παρακαλέω	3	1.47E-04
παραδέχομαι	3	1.47E-04
παράλιον	3	1.47E-04
παράδοξος	3	1.47E-04
παντοῖος	3	1.47E-04
παντελής	3	1.47E-04
παντάπασι	3	1.47E-04
παιδεύω	3	1.47E-04
οἶκος	3	1.47E-04
ὅταν	3	1.47E-04
ὅσιος	3	1.47E-04
ὀρθός	3	1.47E-04
ὄχλος	3	1.47E-04
ὄρνις	3	1.47E-04
νόσημα	3	1.47E-04
μισθός	3	1.47E-04
μεταφέρω	3	1.47E-04
μειράκιον	3	1.47E-04
μέτριος	3	1.47E-04
μαθητής	3	1.47E-04
λοιδορία	3	1.47E-04
λιβύη	3	1.47E-04
λίμνη	3	1.47E-04
λίβανος	3	1.47E-04
λεπράω	3	1.47E-04
κρύπτω	3	1.47E-04
κρείσσων	3	1.47E-04
κοινωνέω	3	1.47E-04
κόσμος	3	1.47E-04
κόλχος	3	1.47E-04
κόλασις	3	1.47E-04
κλεοπάτρη	3	1.47E-04
κλέαρχος	3	1.47E-04
κεφαλή	3	1.47E-04
κεφαλαιώδης	3	1.47E-04
κεῖμαι	3	1.47E-04
κατοίκησις	3	1.47E-04
κατατίθημι	3	1.47E-04
καταριθμέω	3	1.47E-04
καταπίμπρημι	3	1.47E-04
καταγελάω	3	1.47E-04
κατάστασις	3	1.47E-04
καιρός	3	1.47E-04
κάνθων	3	1.47E-04
ἰσχυρός	3	1.47E-04
ἴβηρ	3	1.47E-04
θηρίον	3	1.47E-04
θεολογία	3	1.47E-04
ἡρακλέης	3	1.47E-04
ἡδονά	3	1.47E-04
ἡδέως	3	1.47E-04
ζεύς	3	1.47E-04
εὔχομαι	3	1.47E-04
εὔφημος	3	1.47E-04
εἰκάζω	3	1.47E-04
ἕως	3	1.47E-04
ἕνδεκα	3	1.47E-04
ἐχθρός	3	1.47E-04
ἐφοράω	3	1.47E-04
ἐπιχώριος	3	1.47E-04
ἐπιστρατεύω	3	1.47E-04
ἐπιείκεια	3	1.47E-04
ἐπαφρόδιτος	3	1.47E-04
ἐξελέγχω	3	1.47E-04
ἐξάγω	3	1.47E-04
ἐνταῦθα	3	1.47E-04
ἐναργής	3	1.47E-04
ἐμπορία	3	1.47E-04
ἐγκαλέω	3	1.47E-04
ἔχθρα	3	1.47E-04
ἔφορος	3	1.47E-04
ἔξω	3	1.47E-04
ἔξοδος	3	1.47E-04
ἔμπαλιν	3	1.47E-04
δοκάζω	3	1.47E-04
διόπερ	3	1.47E-04
δικαστής	3	1.47E-04
δικαιοσύνη	3	1.47E-04
διίστημι	3	1.47E-04
διδάσκαλος	3	1.47E-04
διαφωνέω	3	1.47E-04
διαφορά	3	1.47E-04
διατρίβω	3	1.47E-04
διατίθημι	3	1.47E-04
διασῴζω	3	1.47E-04
