work,verbs,articles,nouns,pronouns,adjectives,prepositions,particles,conjunctions,unknowns,adverbs,propers,interjections
A,0.1111111111,0.2222222222,0.1111111111,0.1111111111,0.1111111111,0,0.1111111111,0,0,0.2222222222,0,0
A,0.0909090909,0.0909090909,0.0909090909,0,0.1818181818,0.0909090909,0.1818181818,0.0454545455,0,0,0.2272727273,0
A,0.2352941176,0.2058823529,0.1764705882,0.1176470588,0.1176470588,0,0.0588235294,0.0882352941,0,0,0,0
A,0.0714285714,0.2380952381,0.0238095238,0.0476190476,0.2142857143,0.0714285714,0.0952380952,0.0238095238,0.0238095238,0.0238095238,0.1666666667,0
A,0.1,0.3,0.1,0.1,0.2,0.1,0.1,0,0,0,0,0
A,0.2857142857,0,0,0.1428571429,0.2857142857,0.1428571429,0.1428571429,0,0,0,0,0
A,0.1,0.3,0.25,0.05,0.1,0.1,0.05,0,0,0,0.05,0
A,0.1956521739,0.1739130435,0.152173913,0.0869565217,0.0652173913,0.0652173913,0.0434782609,0.0652173913,0.0217391304,0.0869565217,0.0434782609,0
A,0.2,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0
A,0.1428571429,0.2142857143,0.1428571429,0.0714285714,0.1428571429,0.1071428571,0.1071428571,0.0357142857,0,0.0357142857,0,0
A,0.2666666667,0.1333333333,0.2,0.0666666667,0.2,0.0666666667,0.0666666667,0,0,0,0,0
A,0.15,0.2,0.1,0.1,0.05,0,0.05,0.15,0.05,0,0.15,0
A,0.0714285714,0.3571428571,0.2142857143,0.0714285714,0.1428571429,0,0.0714285714,0.0714285714,0,0,0,0
A,0.1071428571,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0.0714285714,0.1071428571,0.0714285714,0,0,0.0714285714,0
A,0.1666666667,0,0.0833333333,0.1666666667,0.25,0.0833333333,0.0833333333,0.1666666667,0,0,0,0
A,0.1666666667,0,0.1666666667,0.3333333333,0,0,0.1666666667,0.1666666667,0,0,0,0
A,0.052631579,0.1052631579,0.052631579,0.052631579,0.2105263158,0.1052631579,0.052631579,0.1578947368,0.052631579,0,0.1578947368,0
A,0.15,0,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0
A,0.1428571429,0,0.0476190476,0.1904761905,0.0476190476,0.0952380952,0.0952380952,0.1428571429,0.0952380952,0,0.1428571429,0
A,0.08,0.04,0.08,0.12,0.12,0.12,0.12,0.12,0.08,0,0.12,0
A,0.1111111111,0.2222222222,0.1111111111,0.0740740741,0.1851851852,0.037037037,0.1111111111,0,0.0740740741,0,0.0740740741,0
A,0.1666666667,0,0,0.1666666667,0.3333333333,0,0,0.1666666667,0,0,0.1666666667,0
A,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0,0,0.1428571429,0.1428571429,0,0,0.1428571429,0
A,0.25,0.09375,0.03125,0.03125,0.25,0.125,0.0625,0.03125,0,0.0625,0.0625,0
A,0.2117647059,0.1411764706,0.2,0.0823529412,0.0705882353,0.1058823529,0.0235294118,0.0352941177,0.0352941177,0.0235294118,0.0705882353,0
A,0.2941176471,0.1176470588,0.1764705882,0.1176470588,0.0588235294,0,0,0.1176470588,0.0588235294,0,0.0588235294,0
A,0.119047619,0.1904761905,0.0952380952,0.0714285714,0.0714285714,0.119047619,0.0476190476,0.119047619,0.0238095238,0.0238095238,0.119047619,0
A,0.1875,0.125,0.125,0.125,0.1875,0.0625,0,0.0625,0,0.0625,0.0625,0
A,0.1388888889,0.1111111111,0.0833333333,0.1388888889,0.1111111111,0.0277777778,0.1388888889,0.1111111111,0,0.0833333333,0.0555555556,0
A,0.1304347826,0.2173913043,0.1739130435,0.1304347826,0.0434782609,0.0869565217,0.0869565217,0.0434782609,0.0434782609,0.0434782609,0,0
A,0.2222222222,0.1111111111,0.2222222222,0.2222222222,0,0,0.1111111111,0.1111111111,0,0,0,0
A,0.1904761905,0.119047619,0.1666666667,0.1428571429,0.0476190476,0.0714285714,0.0714285714,0.0476190476,0.0476190476,0.0238095238,0.0714285714,0
A,0.1363636364,0.0909090909,0.2272727273,0.0454545455,0.1363636364,0.1363636364,0.0454545455,0.0909090909,0.0454545455,0,0.0454545455,0
A,0.2222222222,0.0740740741,0.1851851852,0.0740740741,0.1481481481,0.037037037,0.0740740741,0.1111111111,0,0.037037037,0.037037037,0
A,0.2553191489,0.1063829787,0.170212766,0.085106383,0.1063829787,0.1276595745,0.0425531915,0.0425531915,0,0.0212765957,0.0425531915,0
A,0.0714285714,0.2142857143,0.2142857143,0,0.2142857143,0,0.0714285714,0.0714285714,0,0.1428571429,0,0
A,0.2,0.15,0.05,0.15,0.05,0.05,0.05,0.1,0.05,0.1,0.05,0
A,0.1052631579,0.052631579,0.3157894737,0.1578947368,0.052631579,0,0.1052631579,0.1578947368,0.052631579,0,0,0
A,0.2058823529,0.1470588235,0.1176470588,0.1176470588,0.0588235294,0.0588235294,0.0294117647,0.1764705882,0,0.0588235294,0.0294117647,0
A,0.1428571429,0.1428571429,0.2857142857,0.1428571429,0.1428571429,0,0.1428571429,0,0,0,0,0
A,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0.1818181818,0.0909090909,0.0909090909,0.1818181818,0,0.0909090909,0
A,0.25,0.1428571429,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0.1071428571,0.0714285714,0,0.0357142857,0.0357142857,0
A,0.1818181818,0.0681818182,0.2045454545,0.1590909091,0.0681818182,0.0681818182,0.0681818182,0.1363636364,0,0.0227272727,0.0227272727,0
A,0.3333333333,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0
A,0.2222222222,0.1111111111,0.0555555556,0.1111111111,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0,0.1666666667,0.0555555556,0
A,0.2258064516,0.064516129,0.1290322581,0.064516129,0.1290322581,0.064516129,0.1290322581,0.1612903226,0,0.0322580645,0,0
A,0.2325581395,0.1860465116,0.0465116279,0.0930232558,0.1627906977,0.0930232558,0.0697674419,0.0697674419,0,0.0465116279,0,0
A,0.2258064516,0.1612903226,0.064516129,0.064516129,0.0967741936,0.064516129,0.1290322581,0.0967741936,0,0.0967741936,0,0
A,0.2926829268,0.1219512195,0.1219512195,0.0731707317,0.0731707317,0.0731707317,0.0487804878,0.0731707317,0.0243902439,0.0731707317,0.0243902439,0
A,0.1666666667,0.1388888889,0.1944444444,0.0833333333,0.1111111111,0.0833333333,0.0277777778,0.0555555556,0.0555555556,0.0555555556,0.0277777778,0
A,0.1666666667,0.119047619,0.1904761905,0.1428571429,0.0238095238,0.0714285714,0.1666666667,0.0714285714,0.0238095238,0,0.0238095238,0
A,0.1666666667,0.1666666667,0.1111111111,0.1666666667,0.0555555556,0.0555555556,0.0555555556,0.1111111111,0,0.0555555556,0.0555555556,0
A,0.12,0.2,0.12,0.08,0.08,0,0.08,0.12,0.04,0.08,0.08,0
A,0.2307692308,0.1538461538,0,0.2307692308,0.1538461538,0,0.0769230769,0.0769230769,0,0,0.0769230769,0
A,0.1875,0.125,0.25,0.0625,0,0.0625,0.125,0.125,0,0,0.0625,0
A,0.125,0.0625,0.25,0.125,0.1875,0.0625,0.125,0.0625,0,0,0,0
A,0.1315789474,0.1842105263,0.2105263158,0.1447368421,0.052631579,0.0789473684,0.0657894737,0.0657894737,0.0131578947,0.0263157895,0.0263157895,0
A,0.12,0.08,0.28,0.16,0.08,0.08,0.04,0.04,0.04,0.04,0,0.04
A,0.1818181818,0.1818181818,0.1818181818,0.0909090909,0.0909090909,0,0,0.1818181818,0,0.0909090909,0,0
A,0.3333333333,0,0,0,0.1111111111,0,0.2222222222,0.1111111111,0,0.2222222222,0,0
A,0.2727272727,0.1212121212,0.1818181818,0.0606060606,0.0909090909,0.0606060606,0.0909090909,0.0303030303,0.0303030303,0.0606060606,0,0
A,0.1875,0.125,0.125,0.0625,0.0625,0.0625,0.15625,0.09375,0.0625,0,0.0625,0
A,0.2307692308,0,0.0769230769,0.1538461538,0,0,0.2307692308,0.1538461538,0.0769230769,0,0.0769230769,0
A,0.1666666667,0.2222222222,0.2222222222,0.0555555556,0,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0,0.1111111111,0
A,0.2333333333,0.1333333333,0.0666666667,0.0666666667,0.1,0.1333333333,0.0333333333,0.1,0.0333333333,0,0.1,0
A,0.2333333333,0.1,0.1333333333,0.1333333333,0.1,0.1,0,0.0666666667,0,0,0.1333333333,0
A,0.1818181818,0.0454545455,0,0.1818181818,0.0454545455,0.0909090909,0.0454545455,0.0909090909,0.0909090909,0,0.2272727273,0
A,0.1212121212,0.0909090909,0.1212121212,0.0303030303,0.1212121212,0.1212121212,0.0606060606,0.1212121212,0.0909090909,0.0303030303,0.0909090909,0
A,0.1428571429,0,0.2857142857,0,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0,0,0
A,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0.2,0.1,0
A,0.3,0,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0
A,0.2727272727,0.0909090909,0.0909090909,0.0909090909,0,0.1818181818,0.0909090909,0,0.1818181818,0,0,0
A,0.25,0.1666666667,0,0.0833333333,0.1666666667,0,0.1666666667,0.0833333333,0,0.0833333333,0,0
A,0.2352941176,0.1764705882,0.0588235294,0,0.1176470588,0,0.1764705882,0.0588235294,0.1176470588,0.0588235294,0,0
A,0.3043478261,0.0869565217,0.0869565217,0.2173913043,0,0,0.0434782609,0.1739130435,0,0.0869565217,0,0
A,0.1666666667,0,0.0833333333,0.1666666667,0.0833333333,0.1666666667,0,0.0833333333,0.1666666667,0,0.0833333333,0
A,0.2307692308,0.1538461538,0.1538461538,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0,0.0769230769,0,0.0769230769,0
A,0.3055555556,0.1111111111,0.1666666667,0.0277777778,0.0833333333,0.0833333333,0.0277777778,0.1111111111,0,0.0555555556,0.0277777778,0
A,0.2926829268,0.0487804878,0.0975609756,0.0975609756,0.0731707317,0.0731707317,0.0487804878,0.1219512195,0.0487804878,0.0731707317,0.0243902439,0
A,0.2,0.0666666667,0.2,0.1333333333,0.0666666667,0.0666666667,0.1333333333,0,0.0666666667,0,0.0666666667,0
A,0.1875,0.1875,0.1875,0.0625,0.1875,0.125,0.0625,0,0,0,0,0
A,0.2258064516,0.1290322581,0.1290322581,0.064516129,0.1290322581,0,0.0322580645,0.0967741936,0.0967741936,0.064516129,0.0322580645,0
A,0.2580645161,0.1612903226,0.1612903226,0.064516129,0.0967741936,0.0967741936,0.1290322581,0.0322580645,0,0,0,0
A,0.0714285714,0.1428571429,0.25,0.0357142857,0.1071428571,0.1428571429,0.1785714286,0,0.0357142857,0,0.0357142857,0
A,0.125,0.25,0.125,0,0,0.125,0.125,0,0.125,0,0.125,0
A,0.1590909091,0.1818181818,0.1818181818,0.1136363636,0.0909090909,0.0681818182,0.0681818182,0.0681818182,0.0454545455,0.0227272727,0,0
A,0.2156862745,0.1568627451,0.1960784314,0.1176470588,0.137254902,0.0392156863,0.0588235294,0.0588235294,0,0,0.0196078431,0
A,0.0909090909,0.1212121212,0.2727272727,0.0606060606,0.1212121212,0.0909090909,0.0606060606,0.1212121212,0.0303030303,0,0.0303030303,0
A,0.2,0.1333333333,0.3333333333,0,0,0.1333333333,0.0666666667,0,0.0666666667,0,0.0666666667,0
A,0.1470588235,0.1470588235,0.2058823529,0.0882352941,0.0882352941,0.0882352941,0.1176470588,0.1176470588,0,0,0,0
A,0.1176470588,0.1176470588,0.1764705882,0,0.2352941176,0.0588235294,0.0588235294,0.1176470588,0,0.1176470588,0,0
A,0.1578947368,0.1052631579,0.052631579,0.1578947368,0.1052631579,0,0.1052631579,0.2105263158,0,0.1052631579,0,0
A,0.1290322581,0.1612903226,0.2258064516,0.064516129,0.0322580645,0.064516129,0.1290322581,0.0967741936,0.064516129,0.0322580645,0,0
A,0.1739130435,0.1956521739,0.1956521739,0.1086956522,0.0869565217,0.0434782609,0.0217391304,0.0652173913,0.0434782609,0.0434782609,0.0217391304,0
A,0.1632653061,0.1632653061,0.2040816327,0.0612244898,0.1020408163,0.1020408163,0.0408163265,0.0612244898,0.0204081633,0.0204081633,0.0612244898,0
A,0.1282051282,0.1794871795,0.1538461538,0.0256410256,0.1025641026,0.0769230769,0.0512820513,0.0769230769,0.0769230769,0.0256410256,0.1025641026,0
A,0.3043478261,0.1304347826,0.1739130435,0.0434782609,0,0.0869565217,0.1304347826,0.0869565217,0,0.0434782609,0,0
A,0.2553191489,0.1276595745,0.085106383,0.085106383,0.1914893617,0.0212765957,0.085106383,0.1063829787,0,0.0425531915,0,0
A,0.2333333333,0.0666666667,0.0666666667,0.1333333333,0.0333333333,0.1666666667,0.0666666667,0.0666666667,0.0666666667,0,0.1,0
A,0.25,0.0833333333,0.125,0.1875,0.0625,0.0416666667,0.1041666667,0.0833333333,0.0208333333,0,0.0208333333,0.0208333333
A,0.2083333333,0.1041666667,0.1666666667,0.1666666667,0.1041666667,0.0625,0.1041666667,0.0416666667,0,0.0416666667,0,0
A,0.2692307692,0.1538461538,0.1538461538,0.0769230769,0.1153846154,0,0.0769230769,0.1153846154,0.0384615385,0,0,0
A,0.1666666667,0.25,0.1666666667,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0,0,0,0
A,0.1052631579,0.052631579,0.2631578947,0.052631579,0.1578947368,0,0.1052631579,0.2105263158,0,0,0.052631579,0
A,0.2105263158,0.1578947368,0.1578947368,0.1052631579,0.1578947368,0,0.1052631579,0.1052631579,0,0,0,0
A,0.1714285714,0.2,0.1428571429,0.1142857143,0,0.0571428571,0.0571428571,0.0857142857,0.0571428571,0,0.1142857143,0
A,0.2058823529,0.0882352941,0.1176470588,0.1176470588,0.0294117647,0.0588235294,0.0882352941,0.1764705882,0.0588235294,0,0.0588235294,0
A,0.1282051282,0.1025641026,0.1538461538,0.0256410256,0.0256410256,0.1538461538,0.0769230769,0.1282051282,0.0256410256,0.0256410256,0.1538461538,0
A,0.1578947368,0.1052631579,0.1052631579,0.1052631579,0.052631579,0.1578947368,0.052631579,0.1052631579,0,0.1578947368,0,0
A,0.2222222222,0.2222222222,0,0.1111111111,0.1111111111,0,0.1111111111,0,0,0.1111111111,0.1111111111,0
A,0.16,0.24,0.2,0.08,0,0.08,0.08,0.04,0,0.08,0.04,0
A,0.1666666667,0.1111111111,0.2222222222,0.0555555556,0.1111111111,0.0555555556,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0,0
A,0.1666666667,0,0.0555555556,0.2777777778,0.2222222222,0.1111111111,0.1111111111,0,0,0,0.0555555556,0
A,0.0588235294,0.1764705882,0.2352941176,0.0588235294,0.1176470588,0.0588235294,0.1176470588,0.1176470588,0,0,0.0588235294,0
A,0.1538461538,0.1538461538,0.2307692308,0.3076923077,0.0769230769,0,0.0769230769,0,0,0,0,0
A,0.2380952381,0.130952381,0.0952380952,0.1428571429,0.0714285714,0.0833333333,0.0595238095,0.119047619,0.0119047619,0.0238095238,0.0238095238,0
A,0.1818181818,0.1818181818,0.1515151515,0.0303030303,0.0606060606,0.0606060606,0.0909090909,0.0303030303,0.0606060606,0.0909090909,0.0606060606,0
A,0.1944444444,0.2222222222,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0.1111111111,0.0555555556,0,0.0833333333,0.0555555556,0
A,0.1578947368,0.1052631579,0.2105263158,0.052631579,0.052631579,0.052631579,0.052631579,0.1052631579,0,0.2105263158,0,0
A,0.2857142857,0.0952380952,0.0952380952,0.0952380952,0.1904761905,0.0476190476,0.0476190476,0.0476190476,0,0,0.0952380952,0
A,0.2352941176,0.0882352941,0.1176470588,0.0882352941,0.1470588235,0.0588235294,0.0882352941,0.0588235294,0,0.0882352941,0.0294117647,0
A,0.1724137931,0.1034482759,0.1034482759,0.1034482759,0.0344827586,0.1379310345,0.1379310345,0,0.1379310345,0,0.0689655172,0
A,0.3,0.1,0,0.3,0.1,0,0,0.1,0,0,0.1,0
A,0.2105263158,0.1578947368,0.1578947368,0.052631579,0.052631579,0.1052631579,0.1578947368,0.052631579,0,0.052631579,0,0
A,0.2352941176,0.0882352941,0.1764705882,0.0882352941,0.0294117647,0.0294117647,0.0882352941,0.1470588235,0.0294117647,0.0882352941,0,0
A,0.1860465116,0.1162790698,0.0930232558,0.0930232558,0.1162790698,0.0697674419,0.1162790698,0.0697674419,0.0465116279,0.023255814,0.0697674419,0
A,0.1842105263,0.1315789474,0.1578947368,0.0789473684,0.1052631579,0.0263157895,0.1052631579,0.1315789474,0.0131578947,0.0263157895,0.0394736842,0
A,0.2465753425,0.1095890411,0.1643835616,0.1095890411,0.1095890411,0.095890411,0.0273972603,0.0821917808,0,0.0136986301,0.0410958904,0
A,0.1666666667,0.1666666667,0.2333333333,0.1,0.0666666667,0.0666666667,0.0333333333,0.1,0,0.0666666667,0,0
A,0.3846153846,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0,0,0.0769230769,0
A,0.1714285714,0.0571428571,0.2571428571,0.0285714286,0.1714285714,0.0857142857,0.1714285714,0.0285714286,0.0285714286,0,0,0
A,0.2380952381,0.0952380952,0.1904761905,0.0476190476,0.0952380952,0,0.1428571429,0.0952380952,0,0.0952380952,0,0
A,0.2307692308,0.1923076923,0.1153846154,0.1923076923,0.1153846154,0.0384615385,0.0384615385,0,0,0.0769230769,0,0
A,0.4,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
A,0.2352941176,0.1764705882,0.1764705882,0.0588235294,0.1176470588,0,0.0588235294,0.1176470588,0.0294117647,0,0.0294117647,0
A,0.1714285714,0.1142857143,0.1714285714,0.1428571429,0.0571428571,0.1142857143,0.0571428571,0.1142857143,0,0.0285714286,0.0285714286,0
A,0.2888888889,0.1111111111,0.1777777778,0.1555555556,0.0666666667,0.0444444444,0.0666666667,0.0444444444,0,0.0444444444,0,0
A,0.4117647059,0.1176470588,0,0.1176470588,0.0588235294,0.0588235294,0.1176470588,0.0588235294,0,0.0588235294,0,0
A,0.24,0.14,0.2,0.02,0.12,0.06,0.06,0.14,0,0.02,0,0
A,0.1875,0.1875,0.1875,0.125,0.0625,0.0625,0.0625,0.0625,0,0.0625,0,0
A,0.2,0.1333333333,0.1333333333,0,0.0666666667,0.0666666667,0.1333333333,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0
A,0.2777777778,0.1666666667,0.1666666667,0.1944444444,0.0833333333,0.0277777778,0.0277777778,0,0,0.0555555556,0,0
A,0.2272727273,0.1477272727,0.2159090909,0.0454545455,0.0568181818,0.0568181818,0.0681818182,0.1136363636,0,0.0340909091,0.0340909091,0
A,0.16,0.12,0.2,0.08,0.12,0.08,0.08,0.04,0,0.12,0,0
A,0.1733333333,0.2,0.2133333333,0.0533333333,0.08,0.0266666667,0.1066666667,0.0533333333,0,0.08,0.0133333333,0
A,0.1578947368,0.1052631579,0.2631578947,0.1052631579,0,0,0.1578947368,0.1052631579,0,0,0.052631579,0.052631579
A,0.25,0.1346153846,0.1730769231,0.1346153846,0.0192307692,0.0961538462,0.0192307692,0.0769230769,0,0.0961538462,0,0
A,0.2013888889,0.1180555556,0.0972222222,0.1041666667,0.1388888889,0.0625,0.0694444444,0.1041666667,0.0069444444,0.0972222222,0,0
A,0.2,0.15,0.275,0,0.05,0,0.075,0.15,0,0.1,0,0
A,0.198019802,0.1782178218,0.2277227723,0.0792079208,0.0891089109,0.0396039604,0.0099009901,0.1089108911,0,0.0594059406,0.0099009901,0
A,0.2051282051,0.1923076923,0.1666666667,0.0512820513,0.0897435897,0.0512820513,0.0384615385,0.1153846154,0.0128205128,0.0769230769,0,0
A,0,0.3333333333,0.3333333333,0,0,0,0,0,0.1111111111,0.2222222222,0,0
A,0.1666666667,0.125,0.25,0.0416666667,0.125,0.0416666667,0.125,0,0,0.125,0,0
A,0.2307692308,0.2307692308,0.1538461538,0.0769230769,0.0769230769,0,0,0.1923076923,0,0.0384615385,0,0
A,0.1395348837,0.1162790698,0.2558139535,0.023255814,0.1162790698,0.0930232558,0.0697674419,0.0930232558,0.023255814,0.023255814,0.0465116279,0
A,0.2777777778,0.1666666667,0,0,0.1111111111,0.0555555556,0.2222222222,0.1111111111,0,0.0555555556,0,0
A,0.2045454545,0.1363636364,0.1363636364,0.1818181818,0.1136363636,0.0454545455,0.0227272727,0.1136363636,0,0.0227272727,0.0227272727,0
A,0.1777777778,0.1333333333,0.2222222222,0.0444444444,0.0888888889,0.0666666667,0.0666666667,0.1333333333,0,0.0666666667,0,0
A,0.3157894737,0.1315789474,0.1315789474,0.0789473684,0.1052631579,0.1315789474,0.0263157895,0.0263157895,0,0.052631579,0,0
A,0.16,0.16,0.24,0.04,0.1,0.06,0.1,0.02,0,0.06,0.06,0
A,0.25,0.0625,0.09375,0.03125,0.1875,0.125,0.09375,0.125,0,0,0.03125,0
A,0.2195121951,0.1707317073,0.1707317073,0.1219512195,0.0487804878,0.0243902439,0.0731707317,0.0975609756,0.0243902439,0,0.0487804878,0
A,0.2686567164,0.1343283582,0.1492537313,0.1044776119,0.1194029851,0.0447761194,0.0746268657,0.0597014925,0,0.0447761194,0,0
A,0.1666666667,0.1666666667,0,0.1666666667,0,0,0.1666666667,0.1666666667,0,0,0.1666666667,0
A,0.2083333333,0.1875,0.1666666667,0.0833333333,0.1041666667,0.0833333333,0.0208333333,0.0416666667,0.0208333333,0.0833333333,0,0
A,0.28125,0.21875,0.09375,0.0625,0.125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0
A,0.3846153846,0.0769230769,0,0.0769230769,0.0769230769,0.0769230769,0,0.1538461538,0.0769230769,0.0769230769,0,0
A,0.16,0.16,0.08,0.08,0.08,0.08,0.08,0.12,0,0.08,0.08,0
A,0.1428571429,0.1428571429,0.1428571429,0,0,0,0.2857142857,0,0,0.1428571429,0.1428571429,0
A,0.2142857143,0.1428571429,0.0714285714,0.1428571429,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0,0,0
A,0.2307692308,0.2307692308,0.0769230769,0.0769230769,0.1538461538,0.0769230769,0.0769230769,0,0,0,0.0769230769,0
A,0.1111111111,0.1851851852,0.1481481481,0.0740740741,0,0.1111111111,0.037037037,0.1111111111,0.0740740741,0,0.1481481481,0
A,0.2,0.08,0.12,0.12,0,0.2,0.08,0.08,0,0,0.12,0
A,0.1818181818,0.1818181818,0.2727272727,0.0909090909,0.0909090909,0.0909090909,0,0.0909090909,0,0,0,0
A,0.3,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0
A,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0.1666666667,0.1666666667,0,0,0,0,0
A,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0,0.1666666667,0.1666666667,0,0,0,0
A,0.25,0.1666666667,0.125,0.0416666667,0.125,0,0.125,0.0833333333,0,0.0416666667,0.0416666667,0
A,0.2142857143,0.2857142857,0.2142857143,0.0357142857,0.0714285714,0,0.0714285714,0,0,0.0714285714,0.0357142857,0
A,0.25,0,0,0,0,0,0.25,0.25,0,0.25,0,0
A,0.3,0.1,0.1,0.2,0,0.1,0.2,0,0,0,0,0
A,0,0,0.5,0,0,0,0,0,0,0,0.5,0
A,0.2592592593,0.1111111111,0.1111111111,0.1111111111,0.1481481481,0.0740740741,0,0.1111111111,0,0,0.0740740741,0
A,0.25,0.1785714286,0.0714285714,0.0714285714,0.0714285714,0.1428571429,0.1071428571,0,0,0,0.1071428571,0
A,0.4,0.2,0,0,0.2,0,0.2,0,0,0,0,0
A,0,0,0.6666666667,0,0,0,0,0,0,0,0.3333333333,0
A,0.2413793103,0.0689655172,0.1034482759,0.275862069,0.1034482759,0.1034482759,0.0344827586,0.0344827586,0,0,0.0344827586,0
A,0.4285714286,0,0,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,0,0
A,0.3,0.2,0.1,0.1,0,0,0.1,0.2,0,0,0,0
A,0.2105263158,0.1052631579,0.0789473684,0.1842105263,0.0789473684,0.1052631579,0.052631579,0.0789473684,0,0,0.1052631579,0
A,0.1428571429,0.1714285714,0.2,0.0571428571,0.0285714286,0.0857142857,0.1142857143,0.0571428571,0.0285714286,0.0285714286,0.0857142857,0
A,0.2181818182,0.0909090909,0.1272727273,0.0909090909,0.0909090909,0.0181818182,0.0727272727,0.1636363636,0,0.0545454546,0.0727272727,0
A,0.3888888889,0.1111111111,0.0555555556,0.1111111111,0.0833333333,0,0.0833333333,0.1111111111,0,0.0277777778,0.0277777778,0
A,0.1818181818,0.1818181818,0.0909090909,0.0909090909,0.1818181818,0,0.1818181818,0,0,0,0.0909090909,0
A,0.1481481481,0.0925925926,0.2407407407,0.0555555556,0.0740740741,0.0555555556,0.0925925926,0.1296296296,0.0185185185,0.0555555556,0.037037037,0
A,0.3333333333,0.1111111111,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0.1111111111,0.1111111111,0.0555555556,0,0,0
A,0.0681818182,0.1818181818,0.25,0,0.0909090909,0.0681818182,0.0681818182,0.1136363636,0.0227272727,0,0.1363636364,0
A,0.1612903226,0.0967741936,0.1612903226,0.064516129,0.0967741936,0.064516129,0.0967741936,0.1612903226,0,0.064516129,0.0322580645,0
A,0.2777777778,0.0555555556,0.1666666667,0,0.1666666667,0.1111111111,0.1111111111,0.1111111111,0,0,0,0
A,0.2142857143,0.2142857143,0.2142857143,0.0714285714,0.1428571429,0,0.0714285714,0.0714285714,0,0,0,0
A,0.0769230769,0.0769230769,0.1538461538,0.1538461538,0.1538461538,0.0769230769,0.0769230769,0.1538461538,0,0.0769230769,0,0
A,0.08,0.16,0.2,0.04,0.12,0.08,0,0.12,0.12,0,0.08,0
A,0.2222222222,0,0.2222222222,0.2222222222,0.1111111111,0,0.1111111111,0,0,0.1111111111,0,0
A,0.21875,0.1875,0.25,0.0625,0.125,0.09375,0.03125,0.03125,0,0,0,0
A,0.1290322581,0.1935483871,0.1612903226,0.1612903226,0.0322580645,0.0967741936,0.1290322581,0.0967741936,0,0,0,0
